CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,LSTAT,MEDV
-0.5214511947407273,0.4520885162467136,-1.416353569545745,-0.2841832067731597,-0.2192313629794112,0.452582354389742,-0.2190202349146672,0.2419111179079595,-1.0263105539800235,-0.6999549861885938,-1.5015995292888262,-1.1299045834933403,0.2114996764153243
-0.5183203672594513,-0.46157094039994506,-0.6874034913828009,-0.2841832067731597,-0.8149615435081407,0.23148030688129387,0.2972642282303097,0.6880916942992757,-0.9133791629132979,-1.0212728123689974,-0.34804414023902436,-0.5394408129010235,-0.06111322094720354
-0.5183233504204626,-0.46157094039994506,-0.6874034913828009,-0.2841832067731597,-0.8149615435081407,1.328376178936192,-0.37352872388506175,0.6880916942992757,-0.9133791629132979,-1.0212728123689974,-0.34804414023902436,-1.264746069566105,1.426898843823262
-0.5175656275236126,-0.46157094039994506,-1.4362618699997751,-0.2841832067731597,-0.9099330215634448,1.0598951212473628,-0.9501091827258024,1.2451688225698605,-0.8004477718465722,-1.1402794146580357,0.06723579981890364,-1.4194589325338036,1.2792335244185589
-0.5120945102290341,-0.46157094039994506,-1.4362618699997751,-0.2841832067731597,-0.9099330215634448,1.2738185308496928,-0.6335552053230427,1.2451688225698605,-0.8004477718465722,-1.1402794146580357,0.06723579981890364,-1.0802261412560061,1.5972819046748419
-0.5179415058110263,-0.46157094039994506,-1.4362618699997751,-0.2841832067731597,-0.9099330215634448,0.2444018551123063,-0.46397271742870727,1.2451688225698605,-0.8004477718465722,-1.1402794146580357,0.06723579981890364,-1.0972587500230921,0.7453666004169416
-0.5092247093362399,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.3557322738391963,-0.16626123868087428,0.9899541433137631,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,-0.07246345587008078,0.08655209845749881
-0.5008330774116764,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.1260158608434057,0.9454461819597691,1.1883470572262167,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,0.8813626350867385,0.5636246688419232
-0.49088572701976146,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.9027444822854211,1.0924176714681932,1.2552919481771883,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,2.4114586559966367,-0.6404156278425757
-0.4970310387028758,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.3672180944889858,0.5610592093992759,1.5147288356011666,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,0.590388901982352,-0.36780273048004786
-0.48884971962960344,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,0.1683082933074508,0.877613186802035,1.3898939097700995,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,1.0658825633968376,-0.8107986886941557
-0.504872277420869,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.36003945658286624,0.4480042174697189,1.3288499362585753,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,0.04676480549952164,-0.36780273048004786
-0.5084058316386598,0.17291479338245677,-0.5648908732041549,-0.2841832067731597,-0.3401041532316172,-0.5323267663297092,-1.206367164432798,0.9342006475065708,-0.5745849897131208,-0.6107000344718149,-1.5477417448508188,0.39309451709693843,-0.04975435022376511
-0.42846009969896,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.44618311145628836,-0.3471492257681653,0.5560332316026779,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.6643466105263214,-0.19741966962846785
-0.4272370036843596,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.2351311570164056,0.5083002131654825,0.43109656581575845,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.3804697977415537,-0.44731482554411844
-0.4288136042787896,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.611291783297013,-0.5468797115103825,0.4497658477146995,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.6345395451839208,-0.2542140232456612
-0.3651917293924888,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.46628329759342035,-1.5719116383383656,0.4497658477146995,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.9028031332655263,0.10926983990437646
-0.4054241303703149,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.38731828062611656,0.40278222069789604,0.32732181084616735,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.2454785744488591,-0.526826920608189
-0.40266321485443024,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-1.1539968089995667,-1.2968111579764436,0.09260773269435649,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.17749787660044486,-0.22013741107534512
-0.41413496052307885,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.7649146344879468,-0.056974746482302344,0.09260773269435649,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.23569262322132226,-0.44731482554411844
-0.33567931750848373,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.9903238647400662,1.0208161765794737,0.0933199123853242,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,1.1467874550404964,-0.9698228788222971
-0.3953052482202547,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.4232114701567093,0.6854197005217885,0.20238514505924748,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.12625031307925666,-0.2882906354159769
-0.33856105104532286,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.16908768828011547,0.7796321937964192,0.184377172873348,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.8203291203380135,-0.7880809472472785
-0.37496158170423605,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.6414420625027103,1.0924176714681932,0.24455635676012571,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.9849776717531789,-0.867593042311349
-0.41048655460635614,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.4820763009868798,0.8700761873400644,0.3994045695676923,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.4768381768684449,-0.7426454643535237
-0.3970205658017065,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.9486877648845793,0.5535222099373053,0.42738305742714083,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.5066452422108456,-0.935746266651981
-0.42217308786781266,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.6414420625027103,0.7268731975626258,0.5430613872314795,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.2653499513437929,-0.6290567571191369
-0.3798330836355593,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,-0.3054818084963669,0.6703457015978472,0.4267726176920256,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,0.6159378151329811,-0.8335164301410329
-0.40709619211710396,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,0.3377241478918467,0.8813816865330206,0.42743392740506697,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.01994624550489861,-0.42459708409724123
-0.37287038583537047,-0.46157094039994506,-0.5235428645688618,-0.2841832067731597,-0.2192313629794112,0.5947193849308876,0.6138182056330688,0.31770738501810214,-0.6875163807798464,-0.6345013549296226,1.1285067577447216,-0.13633573874665342,-0.1292664452878357
